Ссылка,Название,Описание,Метро,Дальность от метро,Адрес,Стоимость,Стоимость за метр
https://www.cian.ru/sale/flat/310934691/,Стильные премиальные апартаменты,"2-комн. апартаменты, 42 м², 8/11 этаж",Информация отсутствует,6 минут пешком,"Москва, ЦАО, р-н Басманный, м. Курская, улица Казакова, 7",25 450 000 ₽,605 952 ₽/м²
https://www.cian.ru/sale/flat/310885759/,"2-комн. квартира, 74,6 м², 3/16 этаж",Информация отсутствует,Октябрьское поле,16 минут пешком,"Москва, САО, р-н Сокол, м. Зорге, улица Зорге, вл25",25 500 000 ₽,341 823 ₽/м²
https://www.cian.ru/sale/flat/306778585/,Отличное Предложение!,"2-комн. апартаменты, 78 м², 6/8 этаж",Преображенская площадь,9 минут пешком,"Москва, ВАО, р-н Преображенское, м. Преображенская площадь, Электрозаводская улица, 33С5",25 500 000 ₽,326 923 ₽/м²
https://www.cian.ru/sale/flat/304330207/,Светлая и уютная квартира,"2-комн. квартира, 43,1 м², 5/14 этаж",Информация отсутствует,5 минут на транспорте,"Москва, ЗАО, р-н Раменки, м. Минская, проспект Генерала Дорохова, 39к1В",25 600 000 ₽,593 968 ₽/м²
https://www.cian.ru/sale/flat/308809587/,Новый ремонт! Готова к проживанию,"2-комн. квартира, 46,9 м², 3/8 этаж",Новаторская,2 минуты пешком,"Москва, ЮЗАО, р-н Ломоносовский, м. Новаторская, Ленинский проспект, 95",25 500 000 ₽,543 710 ₽/м²
https://www.cian.ru/sale/flat/308183423/,"2-комн. квартира, 58,2 м², 14/45 этаж",Информация отсутствует,Хорошёво,6 минут на транспорте,"Москва, СЗАО, р-н Хорошево-Мневники, м. Шелепиха, Сидней Сити ЖК, к2/2",25 890 000 ₽,444 845 ₽/м²
https://www.cian.ru/sale/flat/310929573/,Панорамный вид,"2-комн. квартира, 45,4 м², 27/28 этаж",Раменки,8 минут пешком,"Москва, ЗАО, р-н Раменки, м. Раменки, Винницкая улица, 8к1",25 800 000 ₽,568 282 ₽/м²
https://www.cian.ru/sale/flat/305689730/,Видовая квартира с ремонтом!,"2-комн. квартира, 48,3 м², 17/30 этаж",Хорошёво,20 минут пешком,"Москва, СЗАО, р-н Хорошево-Мневники, м. Звенигородская, Сидней Сити ЖК, к2/1",25 999 999 ₽,538 302 ₽/м²
https://www.cian.ru/sale/flat/300509238/,Уютная квартира с ремонтом!,"2-комн. квартира, 56 м², 17/27 этаж",Полежаевская,16 минут пешком,"Москва, САО, р-н Хорошевский, м. Полежаевская, улица Зорге, 9к2",25 990 000 ₽,464 107 ₽/м²
https://www.cian.ru/sale/flat/308215365/,Просторная двушка у метро,"2-комн. квартира, 71,6 м², 7/25 этаж",Спартак,7 минут пешком,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71к1",26 500 000 ₽,370 112 ₽/м²
https://www.cian.ru/sale/flat/309667682/,Идеальная квартира с отделкой!,"2-комн. квартира, 60 м², 14/46 этаж",Калужская,12 минут пешком,"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, 2",26 490 000 ₽,441 500 ₽/м²
https://www.cian.ru/sale/flat/303158083/,"2-комн. квартира, 81,3 м², 2/24 этаж",Информация отсутствует,Севастопольская,2 минуты пешком,"Москва, ЮЗАО, р-н Зюзино, м. Севастопольская, Азовская улица, 24К2",26 500 000 ₽,325 953 ₽/м²
https://www.cian.ru/sale/flat/311153421/,"2-комн. квартира, 47 м², 12/31 этаж",Информация отсутствует,Информация отсутствует,8 минут пешком,"Москва, ЗАО, р-н Раменки, м. Аминьевская, улица Лобачевского, 120к1",26 490 000 ₽,563 617 ₽/м²
https://www.cian.ru/sale/flat/311128764/,Записывайтесь на просмотр,"2-комн. квартира, 56,2 м², 5/45 этаж",Хорошёво,6 минут на транспорте,"Москва, СЗАО, р-н Хорошево-Мневники, м. Шелепиха, Сидней Сити ЖК, к2/2",26 900 000 ₽,478 648 ₽/м²
https://www.cian.ru/sale/flat/310428902/,2-уровневые апартаменты 54.4м²,"2-комн. апартаменты, 54,4 м², 4/7 этаж",Алексеевская,9 минут пешком,"Москва, СВАО, р-н Алексеевский, м. Алексеевская, проспект Мира, 102к2",26 900 000 ₽,494 485 ₽/м²
https://www.cian.ru/sale/flat/308119271/,Уникальная квартира!!!,"2-комн. квартира, 58 м², 4/8 этаж",Информация отсутствует,11 минут пешком,"Москва, САО, р-н Беговой, м. Белорусская, улица Правды, 6/34",27 000 000 ₽,465 517 ₽/м²
https://www.cian.ru/sale/flat/310991211/,Панорамные виды на МГУ и закаты,"2-комн. квартира, 50 м², 6/41 этаж",Кутузовская,18 минут пешком,"Москва, ЗАО, р-н Раменки, м. Кутузовская, Хайд ЖК, Уэстдейл корпус, к1",27 000 000 ₽,540 000 ₽/м²
https://www.cian.ru/sale/flat/305505770/,НОВАЯ мебелированная дизайнерская,"2-комн. квартира, 47,7 м², 5/9 этаж",Ломоносовский проспект,2 минуты пешком,"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, улица Дружбы, 10/32",27 000 000 ₽,566 038 ₽/м²
https://www.cian.ru/sale/flat/310724593/,Квартира в премиальном ЖК,"2-комн. квартира, 49,3 м², 26/41 этаж",Кутузовская,18 минут пешком,"Москва, ЗАО, р-н Раменки, м. Кутузовская, Хайд ЖК, Уэстдейл корпус, к1",27 500 000 ₽,557 809 ₽/м²
https://www.cian.ru/sale/flat/308411313/,"2-комн. квартира, 49,8 м², 26/41 этаж",Информация отсутствует,Кутузовская,18 минут пешком,"Москва, ЗАО, р-н Раменки, м. Кутузовская, 1-й Сетуньский проезд, 8",27 490 000 ₽,552 008 ₽/м²
https://www.cian.ru/sale/flat/303615527/,"2-комн. квартира, 48 м², 15/30 этаж",Информация отсутствует,Информация отсутствует,9 минут на транспорте,"Москва, СЗАО, р-н Хорошево-Мневники, м. Народное Ополчение, Шелепихинская набережная, 40к3",27 500 000 ₽,572 917 ₽/м²
https://www.cian.ru/sale/flat/310415779/,"2-комн. квартира, 46,2 м², 28/48 этаж",Информация отсутствует,Павелецкая,17 минут пешком,"Москва, ЮАО, р-н Даниловский, м. Павелецкая, Дубининская улица, 59А",27 300 000 ₽,590 909 ₽/м²
https://www.cian.ru/sale/flat/311340204/,Лучшие виды на первой линии!,"2-комн. квартира, 64,3 м², 9/17 этаж",ЗИЛ,20 минут пешком,"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, Шагал ЖК, 2-я оч., к1.2",27 990 000 ₽,435 303 ₽/м²
https://www.cian.ru/sale/flat/310876095/,"Евротрешка 51.5 м², 7/11 эт.","2-комн. апартаменты, 51,5 м², 7/11 этаж",Тульская,11 минут пешком,"Москва, ЮАО, р-н Донской, м. Тульская, Духовской переулок, 19",27 900 000 ₽,541 748 ₽/м²
https://www.cian.ru/sale/flat/307552534/,Панорамное Остекление,"2-комн. квартира, 73 м², 4/46 этаж",Калужская,12 минут пешком,"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, 2",27 900 000 ₽,382 192 ₽/м²
https://www.cian.ru/sale/flat/295291741/,Видовая квартира!,"2-комн. квартира, 59,5 м², 14/44 этаж",Хорошёво,6 минут на транспорте,"Москва, СЗАО, р-н Хорошево-Мневники, м. Шелепиха, Шелепихинская набережная, 40к1",28 500 000 ₽,478 992 ₽/м²
